component,x,data,fit,confidence,prediction
E_tTT,157008870.701518,3.0701989431386836,3.0046546833614105,0.012569753270574763,0.11865188621211882
E_tTT,157851115.37704852,3.3004318070235654,3.0070456723670507,0.012551307207482995,0.11864993348934959
E_tTT,159909420.33759508,2.807100243231999,3.0128336622836756,0.01250931985855724,0.1186454992308354
E_tTT,161662067.11599186,2.9598888549145768,3.0177022382187566,0.01247722929026117,0.11864212007197199
E_tTT,165058887.64314634,3.103121629411485,3.0269882789125155,0.01242533890162448,0.11863667414096994
E_tTT,165944315.1266082,3.295215708821326,3.0293775556762697,0.012414156719520671,0.11863550350324006
E_tTT,168108151.6391576,2.832933195281634,3.035164287355533,0.012391075056691058,0.11863309043210084
E_tTT,169950658.53944328,3.012928640295133,3.0400349304524035,0.012376280874142113,0.11863154611099916
E_tTT,173521637.77921754,3.1399968589566343,3.0493326640255622,0.012360650591204541,0.11862991649431567
E_tTT,174452462.10051733,3.298712506529809,3.051726561013874,0.012359437422970805,0.11862979009432158
E_tTT,176727240.88344422,2.8339595604406727,3.0575271508440203,0.012361472099542059,0.11863000209423509
E_tTT,178664215.13258794,3.0368347619465292,3.0624123272980555,0.0123687805644836,0.11863076387287917
E_tTT,182418282.39312145,3.1720831592212924,3.0717448418882256,0.01239734275994092,0.1186337452494775
E_tTT,183396831.09790775,3.288683920183106,3.074149143470457,0.012407848560541198,0.11863484357604132
E_tTT,185788240.28304824,2.806174424819984,3.079977319154617,0.012438697417317778,0.11863807398070003
E_tTT,187824525.3255977,3.06321764761963,3.084888261036479,0.012470594564764622,0.11864142250162547
E_tTT,191771067.7304481,3.211354680609537,3.0942761310089226,0.012546398605308479,0.11864941433641278
E_tTT,192799787.70018613,3.2916080727488124,3.0966959422223406,0.012569033794039328,0.11865180999431137
E_tTT,195313807.05613247,2.824291069931583,3.102563733565578,0.01262903800480547,0.11865818136705655
E_tTT,197454494.66534752,3.090959822190985,3.1075101883890808,0.0126850872374372,0.11866415989097913
E_tTT,201603380.62618837,3.2733623607028517,3.11697102249457,0.012805463218651149,0.11867708832228187
E_tTT,202684844.19663948,3.28290152853998,3.1194106584798558,0.012839155362412324,0.1186807284896357
E_tTT,205327760.08127573,2.851431659918431,3.125328139606217,0.012925080556485538,0.11869005481421814
E_tTT,207578203.09121308,3.155788983483783,3.1303181645733,0.013001881269897545,0.11869844279082593
E_tTT,211939806.98400608,3.322462618711863,3.1398662424715624,0.013158719928928739,0.11871572479911183
E_tTT,213076718.37740496,3.28261249222438,3.142329141233608,0.013201059370560446,0.11872042525578962
