sheet,sample,camera,component,K,K_std,n,n_std,Var_KK,Var_Kn,Var_nn,max_stress,max_strain,strength,count
data_4_CR,4_CR-162-123-011,cam2,eyy_mean,28.67358795233768,1.2076807169000363,3.2846135584941742,0.070498652557599,1.4584927139721857,-0.0849509725390181,0.00497006001243706,4.509830815152007,0.0023557042287693382,,32
data_4_CR,4_CR-162-123-043,cam2,eyy_mean,4.673343735927609,0.01574374476316654,232.03722259802197,42.09999440777645,0.0002478654991677339,-0.6615878564257056,1772.4095291348085,4.588295190537004,0.0141038654064047,4.5815076795883645,33
data_4_CR,4_CR-162-123-074,cam2,eyy_mean,24.367242477721042,2.9780720137121404,3.937492075762789,0.2621751999361086,8.868912918855482,-0.7793162679771511,0.06873583546153851,4.316989307700833,0.0011001706697909,,29
data_4_CR,4_CR-162-123-105,cam2,eyy_mean,5.778633415882206,0.09158568680540725,19.902768438308097,1.3914496419689864,0.008387938027618148,-0.1266487589191044,1.93613210613562,4.684110769678865,0.016815305626306502,4.584971197247341,31
data_4_CR,4_CR-162-123-137,cam2,eyy_mean,9.119679235714171,0.5014716147625897,7.236423583379396,0.5040789051995394,0.25147378041259916,-0.2519644194085674,0.2540955426671662,4.389619246963321,0.0058263594917095,,27
data_4_CR,4_CR-162-123-168,cam2,eyy_mean,4.141121960142631,0.018957780505836717,65.9264914206574,5.603735500671512,0.00035939744170748267,-0.10544340252808973,31.401851561486197,3.934613255353156,0.034420238977648,3.861723745934921,24
data_4_CR,4_CR-162-123-199,cam2,eyy_mean,4.849779933503219,0.13819729609742065,22.344412591103662,3.736970445029563,0.01909849264863816,-0.511665368098763,13.96494810702445,4.150991191236418,0.0285004661319382,3.946518991253167,25
data_4_CR,4_CR-162-123-231,cam2,eyy_mean,4.5021734382254595,0.05279819880432953,27.394894974574274,2.2042660319137917,0.0027876497969815043,-0.11569910167603759,4.858788739448973,3.9264375545109584,0.022863786376042,3.80553673469446,23
data_4_CR,4_CR-162-123-262,cam2,eyy_mean,4.145129206140887,0.026233061574078148,99.45022673074882,15.635147646505466,0.0006881735195493755,-0.4089058589405633,244.4578419280254,3.984510169329699,0.019710460769254198,3.957560017831373,24
data_4_CR,4_CR-162-123-293,cam2,eyy_mean,8.117037606526507,0.5617168337132111,8.174576469157238,0.7945513979170127,0.3155258012767953,-0.4448945081165176,0.6313119239318791,4.181820802632789,0.0038972233023702,,26
data_4_CR,4_CR-162-123-325,cam2,eyy_mean,4.196345817320298,0.010635107056345728,111.39203964729072,8.360533489977241,0.00011310550209993468,-0.0887229366212179,69.89852023703104,4.058396544545434,0.024162140284337,4.026397673834944,24
data_4_CR,4_CR-162-123-356,cam2,eyy_mean,12.60970974815341,2.3483924944801955,5.2409201169638,0.7870385669715171,5.514947308130915,-1.8441298322882709,0.6194297059005792,3.888217135824328,0.0032137272959687,,23
data_4_CR,4_CR-162-123-387,cam2,eyy_mean,7.822628147323043,0.49642738053120533,9.443868112801411,0.9407437222356848,0.24644014414107415,-0.4657471453363556,0.8849987509258512,4.283715516563624,0.0042772307178174,,27
data_4_CR,4_CR-162-123-419,cam2,eyy_mean,13.014984039452958,1.52126924754285,5.332586469776489,0.5116145878348475,2.3142601235195888,-0.7764706042750972,0.2617494864854209,4.1430174524117644,0.0026653062248152,,25
data_4_CR,4_CR-162-123-638,cam2,eyy_mean,6.577529772378317,0.29565466562977405,10.703556136769581,0.84948827075767,0.08741168130865348,-0.25022898570302293,0.7216303221548565,3.884775904790685,0.0037500172057792994,,23
data_4_CR,4_CR-162-123-669,cam2,eyy_mean,8.12160503893212,0.6899832528219348,7.757599590944091,0.8697952827718434,0.476076889174738,-0.5983115249529084,0.756543833932151,4.032542437837498,0.004298444957491734,,23
data_4_CR,4_CR-162-123-701,cam2,eyy_mean,6.225140606964377,0.31698270183757676,12.178952554498917,1.2700769217424586,0.10047803326425007,-0.40159716715911864,1.613095387142799,3.930026903435766,0.0036313548149856574,,24
data_4_CR,4_CR-162-123-763,cam2,eyy_mean,9.263097285602832,0.974394577557601,6.830630972005464,0.7757880220619898,0.9494447927736556,-0.753939702950386,0.6018470551748544,3.8968454582608367,0.0022204469845517683,,23
data_4_CR,4_CR-162-123-795,cam2,eyy_mean,8.481851579073817,0.8692579717863897,6.866970423129916,0.8074985913145276,0.755609421514188,-0.6998952968377258,0.6520539749749465,3.7799174224321264,0.0030489552685984,,22
data_4_CR,4_CR-162-123-889,cam2,eyy_mean,4.922842753165165,0.07933775363987752,18.65592587589911,1.1085058923033093,0.0062944791526219,-0.08757907833020717,1.2287853132711561,3.8147365532687454,0.0090294371933037,,22
data_4_CR,4_CR-162-123-920,cam2,eyy_mean,4.434437783063368,0.022449723049368184,28.91776378403691,0.9253825044939734,0.0005039900649933331,-0.02067520901284206,0.8563327796235387,3.815152297229752,0.0129278529289624,3.781611629388835,22
data_4_CR,4_CR-162-123-951,cam2,eyy_mean,3.8408988869467486,0.0006846831918813726,3916.96636223519,602.4379523783458,4.687910732448645e-07,-0.4117125677336648,362931.486465814,3.8365757718465057,0.0121404107451989,3.836385802684604,23
data_4_CR,4_CR-162-123-983,cam2,eyy_mean,4.216706392896685,0.03157388702669057,42.30676929944402,3.556173072223999,0.0009969103419742188,-0.11149214580538133,12.646366919611076,3.876666041978944,0.0278463465477056,3.781809110519271,23
data_4_CT,4_CT-238-157-019,cam2,eyy_mean,9.28775519960112,0.7455236200128076,8.999781414133261,1.2117275743996012,0.555805467997001,-0.9002379321341694,1.4682837145603413,5.295404098316599,0.007112998363043401,5.523049967877538,15
data_4_CT,4_CT-238-157-051,cam2,eyy_mean,10.003545064939159,0.6095638354097485,7.387543237718445,0.6140861305553889,0.3715680694394429,-0.3730482833378088,0.37710177574049003,5.01972102389347,0.0065740149617308,5.194724292556825,18
data_4_CT,4_CT-238-157-082,cam2,eyy_mean,15.583565045438657,1.41135323801895,4.713786558879618,0.3925457050181926,1.991917962466575,-0.5520013603640784,0.15409213052822984,5.6701653089160375,0.0095940155059121,5.680309522434139,21
data_4_CT,4_CT-238-157-113,cam2,eyy_mean,17.699634050972545,2.199718600760723,4.267870308868973,0.337013909711845,4.838761922532711,-0.739742589231219,0.1135783753392636,3.9733960982454346,0.0016694174758702938,5.4064256329292775,11
data_4_CT,4_CT-238-157-145,cam2,eyy_mean,17.393727756966996,1.6011346161521125,4.211859398359463,0.29941370870903816,2.5636320590405726,-0.47787186872927856,0.08964856896290074,5.192652765323488,0.006935899970587,5.194859306767773,19
data_4_CT,4_CT-238-157-176,cam2,eyy_mean,7.3296665960067795,0.25159611589875785,14.984026853810043,1.6126682017933576,0.0633006055353412,-0.40402660735711243,2.6006987290754218,5.418159924184935,0.011285688039479401,5.580646445540434,14
data_4_CT,4_CT-238-157-207,cam2,eyy_mean,5.914909888050335,0.13792534304701518,27.29016157345227,4.509392215328013,0.019023400254636814,-0.6187637293322459,20.334618151660887,5.165865206740297,0.02535814495972671,5.173437143370866,17
data_4_CT,4_CT-238-157-239,cam2,eyy_mean,10.475351593175898,1.9444136007928854,6.798284438271116,1.5946037915094535,3.780744250948354,-3.0897760569490917,2.5427612518963247,4.987008201485799,0.0066091056455223,5.187191368128785,18
data_4_CT,4_CT-238-157-270,cam2,eyy_mean,6.2013619643555415,0.10901333153818006,26.444732615747625,3.266480409467608,0.011883906453053164,-0.35410105876508974,10.669894265435671,5.415414060189572,0.0283619535048557,5.442592658703386,14
data_4_CT,4_CT-238-157-301,cam2,eyy_mean,8.047702991991267,0.6891053965892099,9.117861228973974,1.4919529172849726,0.47486624760837226,-1.0240662236427078,2.22592350739514,4.92416662592977,0.0132550726521392,4.954444325106282,18
data_4_CT,4_CT-238-157-333,cam2,eyy_mean,17.27435679763071,2.6391293014009443,4.265618150819326,0.4685745229912441,6.965003469513036,-1.2332863429732288,0.21956208359647195,4.671507761724366,0.0043739950726202,4.676771396339787,17
data_4_CT,4_CT-238-157-364,cam2,eyy_mean,53.11156492781787,10.78636082568827,2.3396862117114097,0.18769064784554357,116.34557986194255,-2.019809076253392,0.035227779288679845,4.913483235821808,0.0043210732025237,5.103626084649254,18
data_4_CT,4_CT-238-157-395,cam2,eyy_mean,7.6373692769126755,0.11091943607668885,12.244344381000586,0.38787286110619457,0.012303121299570664,-0.04289111199664404,0.1504453563827053,4.930866872188885,0.0046931219808028,5.136241866062839,5
data_4_CT,4_CT-238-157-427,cam2,eyy_mean,11.014665073053727,1.4592092928608138,6.330516075249381,1.082690389388506,2.1292917603713564,-1.5740015822403772,1.172218479274235,5.330122809862944,0.0130832641731316,5.40143729630645,20
data_4_CT,4_CT-238-157-552,cam2,eyy_mean,9.487618420937027,0.993939322345514,7.154925032987921,1.0960621374940696,0.9879153765046595,-1.084981216038605,1.2013522092480688,5.010956339960147,0.0121609880725421,5.019764613508133,18
data_4_CT,4_CT-238-157-583,cam2,eyy_mean,27.81432215402127,3.1439131309946724,2.9649498545110524,0.17722478129156385,9.884189775240724,-0.5556275952084689,0.031408623103842646,4.734032807456057,0.005862182173429412,4.932545006527085,17
data_4_CT,4_CT-238-157-615,cam2,eyy_mean,10.429286831525033,1.9792098111398473,6.554194986863138,1.4573536258200444,3.9172714765122296,-2.8757742410743803,2.12387959069083,4.665745724468456,0.0064942143539734,4.700088577653352,15
data_4_CT,4_CT-238-157-646,cam2,eyy_mean,16.82408456515078,2.6968009194692737,4.602708821083626,0.6132093255196358,7.272735199250319,-1.6488395447927067,0.3760256769042467,5.430051332131178,0.0069293461828753,5.478845078368724,20
data_4_CT,4_CT-238-157-677,cam2,eyy_mean,18.74835743923953,2.160093507569325,3.9046419565525543,0.32704362073687887,4.666003961443149,-0.7041619740687132,0.10695752986468746,5.198561014382988,0.0077722285438667,5.2966827067669175,19
